id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,num_sources,flux_integrated,outlier_flag
   1.00000,  16.06310,  15.89846,   0.80690,   0.02801,   0.00691,  25.00000,   0.00000,2451.74516, 156.70485,  -5.48732,   2.00000,67417.94102,   0.00000
   1.00000,  16.06413,  15.88426,   0.80457,   0.02644,   0.00831,  25.00000,   0.00000,2439.71422, 155.10623,  -5.47608,   2.00000,67400.95598,   0.00000
   1.00000,  16.07441,  15.91410,   0.80846,   0.02525,   0.00588,  25.00000,   0.00000,2468.35346, 157.14584,  -5.49043,   2.00000,67578.56126,   0.00000
   1.00000,  16.06105,  15.88474,   0.80677,   0.02805,   0.00853,  25.00000,   0.00000,2450.59460, 156.43715,  -5.48532,   2.00000,67460.47294,   0.00000
   1.01562,  16.08599,  15.89439,   0.80386,   0.01526,   0.00500,  25.00000,   0.00000,2444.46566, 155.49089,  -5.47874,   2.01562,67478.81313,   0.00000
   1.00000,  16.08561,  15.88863,   0.80396,   0.01754,   0.00695,  25.00000,   0.00000,2445.66228, 156.92966,  -5.48884,   2.00000,67574.81761,   0.00000
   1.00000,  16.08485,  15.88006,   0.80437,   0.01874,   0.00837,  25.00000,   0.00000,2443.27028, 155.44995,  -5.47852,   2.00000,67473.61341,   0.00000
   1.00000,  16.08039,  15.88617,   0.80337,   0.01810,   0.00627,  25.00000,   0.00000,2443.38272, 156.80457,  -5.48786,   2.00000,67561.20535,   0.00000
   1.00000,  16.07825,  15.86733,   0.80260,   0.01448,   0.00915,  25.00000,   0.00000,2436.83749, 156.20173,  -5.48391,   2.00000,67581.40496,   0.00000
   1.00000,  16.07129,  15.85966,   0.80386,   0.02122,   0.01192,  25.00000,   0.00000,2437.11345, 155.11062,  -5.47617,   2.00000,67597.73634,   0.00000
   1.00000,  16.07860,  15.85960,   0.80197,   0.01857,   0.01218,  25.00000,   0.00000,2429.84214, 154.43151,  -5.47147,   2.00000,67541.64949,   0.00000
   1.00000,  16.06719,  15.86282,   0.80328,   0.02453,   0.01167,  25.00000,   0.00000,2444.07498, 156.06949,  -5.48274,   2.00000,67657.56198,   0.00000
   1.00000,  16.07962,  15.86217,   0.80243,   0.01854,   0.01086,  25.00000,   0.00000,2433.44184, 156.11515,  -5.48315,   2.00000,67527.20903,   0.00000
   1.00000,  16.07503,  15.85700,   0.80272,   0.02024,   0.01092,  25.00000,   0.00000,2435.94150, 155.05941,  -5.47581,   2.01562,67619.91606,   0.00000
   1.00000,  16.09081,  15.86819,   0.80009,   0.01253,   0.00851,  25.00000,   0.00000,2431.45108, 155.68499,  -5.48018,   2.01562,67660.16792,   0.00000
   1.00000,  16.10929,  15.85823,   0.80002,   0.00103,   0.00807,  25.00000,   0.00000,2424.42447, 155.53668,  -5.47925,   2.00000,67649.26237,   0.00000
   1.00000,  16.09501,  15.85571,   0.80040,   0.00901,   0.00910,  25.00000,   0.00000,2427.48464, 155.04424,  -5.47575,   2.00000,67673.29550,   0.00000
   1.00000,  16.08492,  15.84326,   0.80052,   0.01407,   0.01500,  25.00000,   0.00000,2420.30339, 154.60064,  -5.47260,   2.00000,67611.74157,   0.00000
   1.00000,  16.08806,  15.82445,   0.79779,   0.00841,   0.01818,  25.00000,   0.00000,2408.06021, 154.28214,  -5.47036,   2.00000,67716.38153,   0.00000
   1.00000,  16.11857,  15.84113,   0.79510,  -0.00539,   0.01110,  25.00000,   0.00000,2401.54770, 153.76216,  -5.46660,   2.00000,67695.73651,   0.00000
   1.01562,  16.10174,  15.85032,   0.79582,   0.01004,   0.02119,  25.00000,   0.00000,2426.73577, 155.01448,  -5.47466,   2.03125,67758.92717,   0.01562
   1.00000,  16.08157,  15.83664,   0.79937,   0.01934,   0.01781,  25.00000,   0.00000,2419.46934, 155.07519,  -5.47590,   2.00000,67736.64018,   0.00000
   1.00000,  16.08143,  15.81479,   0.79697,   0.01162,   0.02085,  25.00000,   0.00000,2404.70472, 153.27546,  -5.46325,   2.00000,67778.50866,   0.00000
   1.00000,  16.07504,  15.84334,   0.79920,   0.01994,   0.01525,  25.00000,   0.00000,2422.08481, 155.01519,  -5.47543,   2.00000,67719.06335,   0.00000
   1.00000,  16.07778,  15.80585,   0.79535,   0.02125,   0.02383,  25.00000,   0.00000,2392.70831, 154.12016,  -5.46920,   2.00000,67728.99814,   0.00000
   1.00000,  16.09065,  15.82329,   0.79621,   0.00665,   0.01756,  25.00000,   0.00000,2403.70243, 154.40368,  -5.47125,   2.00000,67752.77290,   0.00000
   1.01562,  16.09376,  15.81535,   0.79389,   0.00720,   0.01989,  25.00000,   0.00000,2393.31532, 152.99311,  -5.46140,   2.01562,67786.11564,   0.00000
   1.00000,  16.07508,  15.77343,   0.79170,   0.01928,   0.03218,  25.00000,   0.00000,2366.33308, 152.49293,  -5.45753,   2.00000,67691.31388,   0.00000
   1.00000,  16.10819,  15.79530,   0.78890,  -0.00441,   0.02147,  25.00000,   0.00000,2360.43570, 152.85263,  -5.46029,   2.00000,67656.64325,   0.00000
   1.00000,  16.11226,  15.79081,   0.78872,  -0.00558,   0.02521,  25.00000,   0.00000,2361.73262, 152.11019,  -5.45494,   2.00000,67754.56939,   0.00000
   1.00000,  16.10081,  15.79060,   0.78879,   0.00063,   0.02451,  25.00000,   0.00000,2363.38044, 152.02220,  -5.45441,   2.00000,67806.66815,   0.00000
   1.00000,  16.08690,  15.78610,   0.79266,   0.00080,   0.02839,  25.00000,   0.00000,2375.18238, 152.96156,  -5.46104,   2.00000,67727.57006,   0.01562
   1.00000,  16.09411,  15.78513,   0.78944,   0.00685,   0.02854,  25.00000,   0.00000,2364.49326, 152.43798,  -5.45730,   2.00000,67856.83871,   0.00000
   1.00000,  16.10775,  15.75970,   0.78409,  -0.00736,   0.03308,  25.00000,   0.00000,2332.91306, 150.87491,  -5.44602,   2.01562,67761.31595,   0.00000
   1.00000,  16.10768,  15.76605,   0.78619,  -0.00560,   0.03212,  25.00000,   0.00000,2342.56451, 151.31470,  -5.44923,   2.00000,67794.06575,   0.00000
   1.01562,  16.11976,  15.76332,   0.78377,  -0.01371,   0.03120,  25.00000,   0.00000,2331.71733, 150.77158,  -5.44527,   2.01562,67756.52323,   0.00000
   1.00000,  16.09883,  15.75140,   0.78341,   0.00265,   0.03824,  25.00000,   0.00000,2331.75070, 151.11616,  -5.44778,   1.98438,67832.57454,   0.00000
   1.00000,  16.08302,  15.76666,   0.78775,   0.01439,   0.03445,  25.00000,   0.00000,2349.34581, 152.80282,  -5.45985,   2.00000,67768.40522,   0.00000
   1.00000,  16.09625,  15.76668,   0.78666,   0.00458,   0.03298,  25.00000,   0.00000,2348.30298, 151.23506,  -5.44872,   2.00000,67864.82327,   0.00000
   1.00000,  16.11622,  15.72025,   0.77571,  -0.01380,   0.04457,  25.00000,   0.00000,2284.77518, 148.08078,  -5.42580,   2.00000,67799.90076,   0.00000
   1.00000,  16.11803,  15.74724,   0.78124,  -0.01448,   0.03518,  25.00000,   0.00000,2316.74952, 149.84132,  -5.43868,   2.00000,67800.82137,   0.00000
   1.00000,  16.12698,  15.72728,   0.77602,  -0.02340,   0.04154,  25.00000,   0.00000,2292.13530, 147.63458,  -5.42258,   2.00000,67888.90659,   0.00000
   1.01562,  16.11926,  15.71717,   0.77533,  -0.01691,   0.04569,  25.00000,   0.00000,2281.24717, 148.02558,  -5.42537,   2.01562,67818.30105,   0.00000
   1.01562,  16.10884,  15.74810,   0.78193,  -0.00411,   0.03811,  25.00000,   0.00000,2318.29280, 150.46895,  -5.44318,   2.01562,67794.21542,   0.00000
   1.00000,  16.10262,  15.72758,   0.77858,  -0.00156,   0.04521,  25.00000,   0.00000,2300.18066, 148.39565,  -5.42811,   2.00000,67831.30309,   0.00000
   1.00000,  16.11964,  15.71506,   0.77475,  -0.01636,   0.04616,  25.00000,   0.00000,2278.30935, 147.74453,  -5.42341,   2.00000,67833.85465,   0.00000
   1.00000,  16.13300,  15.68473,   0.76754,  -0.03171,   0.05672,  25.00000,   0.00000,2241.65493, 145.92996,  -5.40985,   2.00000,67868.55678,   0.00000
   1.00000,  16.11144,  15.71346,   0.77561,  -0.00855,   0.04881,  25.00000,   0.00000,2280.77733, 147.83519,  -5.42408,   2.00000,67832.95761,   0.00000
   1.00000,  16.12972,  15.70204,   0.77141,  -0.02784,   0.05045,  25.00000,   0.00000,2261.20475, 146.60445,  -5.41494,   2.00000,67838.94169,   0.00000
   1.00000,  16.13045,  15.67770,   0.76649,  -0.02808,   0.06044,  25.00000,   0.00000,2230.85758, 146.01086,  -5.41041,   2.00000,67837.01488,   0.00000
   1.00000,  16.12105,  15.70675,   0.77278,  -0.01826,   0.05012,  25.00000,   0.00000,2268.94279, 147.24339,  -5.41962,   2.00000,67870.32906,   0.00000
   1.00000,  16.13046,  15.70244,   0.77058,  -0.02749,   0.05001,  25.00000,   0.00000,2256.74731, 146.30851,  -5.41271,   2.01562,67873.36362,   0.00000
   1.00000,  16.12896,  15.68744,   0.76569,  -0.02608,   0.05394,  25.00000,   0.00000,2234.67878, 145.65857,  -5.40796,   2.00000,67874.85338,   0.00000
   1.00000,  16.13799,  15.69522,   0.76742,  -0.03166,   0.05236,  25.00000,   0.00000,2244.55775, 145.34979,  -5.40559,   2.00000,67828.82996,   0.00000
   1.00000,  16.13390,  15.67146,   0.76485,  -0.03003,   0.06360,  25.00000,   0.00000,2228.71186, 144.58938,  -5.39985,   2.00000,67950.94445,   0.00000
   1.00000,  16.13881,  15.67043,   0.76366,  -0.03444,   0.06297,  25.00000,   0.00000,2220.06489, 144.42647,  -5.39873,   2.00000,67873.93900,   0.00000
   1.00000,  16.11410,  15.66427,   0.76557,  -0.01100,   0.06754,  25.00000,   0.00000,2224.07757, 144.38696,  -5.39828,   2.00000,67850.59898,   0.00000
   1.00000,  16.15111,  15.68282,   0.76374,  -0.04693,   0.05611,  25.00000,   0.00000,2225.01258, 144.86227,  -5.40191,   2.00000,67891.03970,   0.00000
   1.00000,  16.16028,  15.66441,   0.75799,  -0.05533,   0.05969,  25.00000,   0.00000,2195.91817, 143.17218,  -5.38923,   2.00000,67963.25389,   0.00000
   1.00000,  16.13984,  15.65666,   0.76019,  -0.03787,   0.06672,  25.00000,   0.00000,2202.54350, 143.49586,  -5.39162,   2.00000,67913.88439,   0.00000
   1.00000,  16.13779,  15.66500,   0.76295,  -0.03492,   0.06394,  25.00000,   0.00000,2213.72729, 143.63266,  -5.39275,   2.00000,67905.67692,   0.00000
   1.00000,  16.14111,  15.65594,   0.75952,  -0.03578,   0.06812,  25.00000,   0.00000,2199.00935, 143.17573,  -5.38934,   2.00000,67914.70536,   0.01562
   1.00000,  16.13320,  15.68428,   0.76686,  -0.02835,   0.05762,  25.00000,   0.00000,2237.82626, 145.96090,  -5.41012,   2.00000,67943.23074,   0.00000
   1.00000,  16.14188,  15.65803,   0.75922,  -0.04025,   0.06592,  25.00000,   0.00000,2198.64054, 142.85907,  -5.38688,   2.00000,67963.30753,   0.00000
   1.00000,  16.15632,  15.65344,   0.75739,  -0.05353,   0.06550,  25.00000,   0.00000,2186.28117, 142.24617,  -5.38216,   2.00000,67842.99935,   0.00000
   1.00000,  16.13398,  15.64520,   0.75912,  -0.03126,   0.07306,  25.00000,   0.00000,2190.82578, 143.16442,  -5.38902,   2.00000,67970.30147,   0.00000
   1.00000,  16.14490,  15.63696,   0.75607,  -0.04313,   0.07409,  25.00000,   0.00000,2175.97287, 142.26422,  -5.38235,   2.00000,67993.34052,   0.01562
   1.00000,  16.17525,  15.63064,   0.74967,  -0.07624,   0.07229,  25.00000,   0.00000,2151.97231, 141.44209,  -5.37592,   2.00000,67970.85104,   0.00000
   1.00000,  16.19088,  15.61132,   0.74025,  -0.09405,   0.07507,  25.00000,   0.00000,2107.40548, 138.35404,  -5.35210,   2.00000,67982.29048,   0.00000
   1.00000,  16.16674,  15.61045,   0.74669,  -0.06688,   0.08315,  25.00000,   0.00000,2128.59399, 138.51590,  -5.35323,   2.01562,67886.82145,   0.00000
   1.00000,  16.16865,  15.61369,   0.74581,  -0.07033,   0.07761,  25.00000,   0.00000,2129.18863, 138.73760,  -5.35509,   2.00000,67921.90350,   0.00000
   1.00000,  16.18634,  15.61643,   0.74382,  -0.08971,   0.07495,  25.00000,   0.00000,2117.71968, 138.66293,  -5.35445,   2.00000,67919.05331,   0.00000
   1.00000,  16.18295,  15.59902,   0.73991,  -0.08798,   0.08367,  25.00000,   0.00000,2097.01576, 138.02171,  -5.34945,   2.00000,67907.30860,   0.00000
   1.00000,  16.16757,  15.60290,   0.74402,  -0.06915,   0.08611,  25.00000,   0.00000,2117.01729, 138.27523,  -5.35133,   2.00000,67978.93791,   0.00000
   1.00000,  16.13768,  15.63472,   0.75594,  -0.03446,   0.07590,  25.00000,   0.00000,2172.76668, 142.69477,  -5.38562,   2.00000,67918.69784,   0.00000
   1.00000,  16.15366,  15.62801,   0.75095,  -0.05226,   0.07665,  25.00000,   0.00000,2156.16566, 141.25804,  -5.37463,   2.00000,67929.75966,   0.00000
   1.00000,  16.17283,  15.61686,   0.74608,  -0.07686,   0.07736,  25.00000,   0.00000,2129.74538, 139.78741,  -5.36316,   2.00000,67927.73649,   0.00000
   1.00000,  16.18950,  15.60052,   0.73888,  -0.09463,   0.08033,  25.00000,   0.00000,2094.51974, 137.75553,  -5.34738,   2.00000,67892.80789,   0.00000
   1.00000,  16.19021,  15.59771,   0.73907,  -0.09662,   0.08214,  25.00000,   0.00000,2095.67422, 137.17699,  -5.34261,   2.00000,67951.95026,   0.00000
   1.00000,  16.18596,  15.60332,   0.74097,  -0.09073,   0.08093,  25.00000,   0.00000,2103.96118, 138.48597,  -5.35312,   2.00000,67926.09988,   0.00000
   1.00000,  16.14914,  15.57195,   0.74014,  -0.04536,   0.10339,  25.00000,   0.00000,2088.91888, 137.01706,  -5.34133,   2.00000,67927.56636,   0.00000
   1.00000,  16.16024,  15.60632,   0.74693,  -0.05984,   0.08562,  25.00000,   0.00000,2124.98419, 138.91658,  -5.35641,   2.00000,67931.04299,   0.00000
   1.00000,  16.16256,  15.61154,   0.74678,  -0.06329,   0.08291,  25.00000,   0.00000,2133.97509, 139.31212,  -5.35953,   2.00000,68055.77306,   0.00000
   1.00000,  16.14228,  15.57912,   0.74327,  -0.03944,   0.10113,  25.00000,   0.00000,2104.85458, 137.24274,  -5.34334,   2.01562,67954.95571,   0.00000
   1.00000,  16.16752,  15.59222,   0.74087,  -0.06863,   0.08959,  25.00000,   0.00000,2102.50118, 138.59657,  -5.35382,   2.00000,68012.79965,   0.00000
   1.00000,  16.17106,  15.56828,   0.73646,  -0.07608,   0.09997,  25.00000,   0.00000,2073.43235, 136.18330,  -5.33464,   2.00000,67987.18570,   0.00000
   1.00000,  16.16270,  15.57047,   0.73744,  -0.06177,   0.10248,  25.00000,   0.00000,2081.45362, 136.17290,  -5.33476,   2.00000,68014.40826,   0.00000
   1.00000,  16.15362,  15.59134,   0.74451,  -0.05256,   0.09350,  25.00000,   0.00000,2115.63533, 138.78138,  -5.35532,   2.00000,67994.22444,   0.00000
   1.00000,  16.17038,  15.58505,   0.74055,  -0.07296,   0.09222,  25.00000,   0.00000,2092.97683, 138.18328,  -5.35052,   2.00000,67913.14856,   0.00000
   1.01562,  16.22095,  15.34060,   0.73513,  -0.07393,   0.10348,  25.00000,   0.00000,2102.67212, 136.71865,  -5.33150,   2.04688,67872.46779,   0.00000
   1.00000,  16.15382,  15.57066,   0.74083,  -0.05035,   0.10346,  25.00000,   0.00000,2093.37899, 137.34693,  -5.34399,   2.00000,67962.72022,   0.00000
   1.00000,  16.16186,  15.60400,   0.74531,  -0.06248,   0.08742,  25.00000,   0.00000,2126.35921, 140.23509,  -5.36679,   2.00000,68022.32789,   0.00000
   1.00000,  16.18392,  15.54077,   0.72652,  -0.08978,   0.11130,  25.00000,   0.00000,2029.04449, 133.90277,  -5.31651,   2.00000,67991.12892,   0.00000
   1.00000,  16.17050,  15.58237,   0.73796,  -0.07127,   0.09337,  25.00000,   0.00000,2090.26002, 137.31638,  -5.34379,   2.00000,68073.01968,   0.00000
   1.00000,  16.19970,  15.54655,   0.72432,  -0.11058,   0.10268,  25.00000,   0.00000,2019.43094, 133.27454,  -5.31152,   2.00000,67957.43401,   0.00000
   1.00000,  16.18601,  15.57642,   0.73433,  -0.09107,   0.09366,  25.00000,   0.00000,2070.97248, 135.55969,  -5.32992,   2.00000,67968.57485,   0.00000
   1.00000,  16.17665,  15.58693,   0.73790,  -0.07994,   0.09071,  25.00000,   0.00000,2090.31260, 136.31024,  -5.33585,   2.00000,68008.83300,   0.00000
   1.00000,  16.18241,  15.54363,   0.72873,  -0.08773,   0.11018,  25.00000,   0.00000,2038.98574, 133.63484,  -5.31426,   2.00000,68044.08306,   0.00000
   1.01562,  16.16999,  15.55832,   0.73420,  -0.07097,   0.10696,  25.00000,   0.00000,2065.34852, 135.28628,  -5.32765,   2.01562,67974.39764,   0.00000
   1.00000,  16.18665,  15.54854,   0.72909,  -0.09180,   0.10615,  25.00000,   0.00000,2040.51230, 133.76412,  -5.31526,   2.00000,67993.41799,   0.00000
   1.00000,  16.17146,  15.58204,   0.73819,  -0.07175,   0.09288,  25.00000,   0.00000,2088.26056, 137.18305,  -5.34280,   2.00000,68016.55641,   0.00000
   1.01562,  16.17574,  15.54703,   0.72779,  -0.06594,   0.12212,  25.00000,   0.00000,2038.68352, 134.13836,  -5.31809,   2.01562,68000.30607,   0.01562
   1.00000,  16.19178,  15.54550,   0.72779,  -0.09791,   0.10717,  25.00000,   0.00000,2035.63169, 133.46814,  -5.31301,   2.00000,68071.21835,   0.00000
   1.00000,  16.17068,  15.56979,   0.73777,  -0.07126,   0.10019,  25.00000,   0.00000,2079.10080, 135.11569,  -5.32630,   2.00000,67993.22309,   0.00000
   1.00000,  16.17665,  15.55549,   0.73153,  -0.07740,   0.10605,  25.00000,   0.00000,2054.87848, 135.64647,  -5.33053,   2.00000,68061.46272,   0.00000
   1.00000,  16.18180,  15.56205,   0.73291,  -0.08672,   0.10084,  25.00000,   0.00000,2060.80271, 134.70709,  -5.32311,   2.00000,68060.67734,   0.00000
   1.00000,  16.16699,  15.54722,   0.73171,  -0.06637,   0.11204,  25.00000,   0.00000,2046.68857, 133.03515,  -5.30925,   2.01562,67958.93899,   0.00000
   1.00000,  16.19404,  15.56451,   0.73123,  -0.09806,   0.09795,  25.00000,   0.00000,2053.11321, 134.55379,  -5.32191,   2.00000,67999.40467,   0.00000
   1.00000,  16.18144,  15.59672,   0.73981,  -0.08624,   0.08469,  25.00000,   0.00000,2101.97760, 138.07873,  -5.34975,   2.01562,68063.16236,   0.00000
   1.00000,  16.17135,  15.57578,   0.73826,  -0.07370,   0.09636,  25.00000,   0.00000,2083.81182, 137.00587,  -5.34139,   2.00000,68017.13121,   0.00000
   1.00000,  16.20267,  15.57673,   0.73200,  -0.11393,   0.08763,  25.00000,   0.00000,2059.03018, 135.05134,  -5.32576,   2.00000,68023.99094,   0.00000
   1.00000,  16.21781,  15.57382,   0.72755,  -0.13388,   0.08558,  25.00000,   0.00000,2044.51427, 133.98254,  -5.31726,   2.00000,68116.21287,   0.00000
   1.00000,  16.20393,  15.56899,   0.72884,  -0.11428,   0.09183,  25.00000,   0.00000,2046.79561, 134.54632,  -5.32178,   2.00000,68027.68483,   0.00000
   1.00000,  16.16407,  15.56766,   0.73662,  -0.06466,   0.10124,  25.00000,   0.00000,2074.48160, 135.53674,  -5.32956,   2.01562,68025.14639,   0.00000
   1.00000,  16.18611,  15.54035,   0.72586,  -0.09100,   0.10861,  25.00000,   0.00000,2024.41404, 133.38881,  -5.31232,   2.00000,68011.60068,   0.00000
   1.00000,  16.19878,  15.56913,   0.73000,  -0.10783,   0.09328,  25.00000,   0.00000,2055.07984, 135.38766,  -5.32851,   2.00000,68054.86303,   0.00000
   1.00000,  16.18768,  15.56855,   0.73314,  -0.09456,   0.09566,  25.00000,   0.00000,2063.75972, 134.99229,  -5.32508,   2.00000,68092.43656,   0.00000
   1.00000,  16.18028,  15.56577,   0.73336,  -0.08360,   0.09926,  25.00000,   0.00000,2062.59631, 135.40856,  -5.32854,   2.00000,68026.78835,   0.00000
   1.00000,  16.17459,  15.57988,   0.73736,  -0.07813,   0.09200,  25.00000,   0.00000,2082.49792, 135.79986,  -5.33165,   2.00000,68054.53548,   0.00000
   1.00000,  16.17815,  15.56898,   0.73505,  -0.08241,   0.09828,  25.00000,   0.00000,2070.41343, 134.75671,  -5.32335,   2.00000,68095.02485,   0.00000
   1.00000,  16.16502,  15.60732,   0.74547,  -0.06598,   0.08322,  25.00000,   0.00000,2125.35024, 138.62130,  -5.35409,   2.00000,68055.61799,   0.00000
   1.00000,  16.16605,  15.60763,   0.74672,  -0.06543,   0.08301,  25.00000,   0.00000,2128.47779, 138.24351,  -5.35112,   2.00000,68101.80014,   0.00000
   1.00000,  16.15949,  15.58920,   0.74228,  -0.06203,   0.09315,  25.00000,   0.00000,2105.08329, 137.43378,  -5.34476,   2.00000,68069.90533,   0.00000
   1.00000,  16.17427,  15.61647,   0.74601,  -0.07690,   0.07639,  25.00000,   0.00000,2128.61458, 139.17457,  -5.35829,   2.00000,68026.47770,   0.00000
   1.00000,  16.13927,  15.56111,   0.74032,  -0.03364,   0.10979,  25.00000,   0.00000,2085.91282, 134.75759,  -5.32354,   2.00000,67986.39541,   0.00000
   1.00000,  16.15616,  15.59005,   0.74393,  -0.05636,   0.09314,  25.00000,   0.00000,2109.98648, 137.51690,  -5.34527,   2.00000,68018.32218,   0.00000
   1.00000,  16.15265,  15.58219,   0.74359,  -0.05257,   0.09739,  25.00000,   0.00000,2102.56608, 137.89413,  -5.34827,   2.00000,68034.72802,   0.00000
   1.01562,  16.16767,  15.58028,   0.74003,  -0.07004,   0.09598,  25.00000,   0.00000,2093.04150, 136.98151,  -5.34106,   2.01562,68073.84960,   0.00000
   1.00000,  16.14645,  15.62722,   0.75196,  -0.04746,   0.07809,  25.00000,   0.00000,2155.40876, 140.58507,  -5.36946,   2.01562,68059.55709,   0.00000
   1.01562,  16.16897,  15.59961,   0.74269,  -0.06975,   0.08521,  25.00000,   0.00000,2112.35376, 138.46129,  -5.35289,   2.01562,68078.06382,   0.00000
   1.00000,  16.15878,  15.61449,   0.74729,  -0.05755,   0.08249,  25.00000,   0.00000,2134.89413, 139.76015,  -5.36288,   2.00000,68120.62786,   0.00000
   1.00000,  16.15988,  15.57847,   0.73981,  -0.06096,   0.09768,  25.00000,   0.00000,2091.09010, 136.72797,  -5.33899,   2.00000,68044.00150,   0.00000
   1.00000,  16.14424,  15.60337,   0.74915,  -0.04508,   0.08845,  25.00000,   0.00000,2135.71295, 139.26864,  -5.35903,   2.00000,68049.05715,   0.00000
   1.00000,  16.14272,  15.63388,   0.75616,  -0.04056,   0.07690,  25.00000,   0.00000,2174.77331, 141.52149,  -5.37661,   2.00000,68089.49528,   0.00000
   1.00000,  16.12812,  15.59647,   0.74999,  -0.02281,   0.09573,  25.00000,   0.00000,2133.39104, 139.25522,  -5.35898,   2.00000,67978.02189,   0.00000
   1.00000,  16.12099,  15.60726,   0.75334,  -0.01803,   0.09147,  25.00000,   0.00000,2153.23610, 140.07210,  -5.36548,   2.00000,68109.62681,   0.00000
   1.03125,  16.12227,  15.61820,   0.75625,  -0.01893,   0.08691,  25.00000,   0.00000,2169.59724, 140.15886,  -5.36603,   2.03125,68131.91001,   0.00000
   1.00000,  16.14725,  15.59670,   0.74774,  -0.04689,   0.09158,  25.00000,   0.00000,2123.40531, 137.47372,  -5.34498,   2.00000,68063.29955,   0.00000
   1.00000,  16.14139,  15.60670,   0.75086,  -0.04142,   0.08824,  25.00000,   0.00000,2143.20045, 138.40606,  -5.35243,   2.00000,68089.57382,   0.00000
   1.00000,  16.13818,  15.56639,   0.74088,  -0.03449,   0.10801,  25.00000,   0.00000,2090.55400, 137.01993,  -5.34151,   2.00000,68097.47327,   0.00000
   1.00000,  16.13158,  15.61807,   0.75502,  -0.02890,   0.08435,  25.00000,   0.00000,2164.19090, 140.39075,  -5.36790,   2.00000,68165.41168,   0.01562
   1.00000,  16.14672,  15.61178,   0.75020,  -0.04603,   0.08498,  25.00000,   0.00000,2143.68901, 140.19610,  -5.36632,   2.00000,68103.97571,   0.00000
   1.00000,  16.12508,  15.63541,   0.75836,  -0.01783,   0.07801,  25.00000,   0.00000,2185.82178, 142.02110,  -5.38029,   2.00000,68114.69312,   0.00000
   1.00000,  16.13803,  15.58957,   0.74797,  -0.03453,   0.09708,  25.00000,   0.00000,2130.33406, 138.55731,  -5.35360,   2.00000,68180.13947,   0.00000
   1.00000,  16.12046,  15.59152,   0.74995,  -0.01456,   0.09795,  25.00000,   0.00000,2133.24121, 139.64793,  -5.36189,   2.00000,68085.71374,   0.00000
   1.00000,  16.13501,  15.62668,   0.75560,  -0.03447,   0.08070,  25.00000,   0.00000,2169.25119, 140.95014,  -5.37217,   2.00000,68068.18426,   0.00000
   1.03125,  16.12497,  15.60593,   0.75349,  -0.02602,   0.09316,  25.00000,   0.00000,2154.02702, 139.75187,  -5.36282,   2.03125,68128.21939,   0.01562
   1.00000,  16.13158,  15.63605,   0.75759,  -0.02670,   0.07845,  25.00000,   0.00000,2181.93433, 142.30850,  -5.38263,   2.00000,68131.57159,   0.00000
   1.00000,  16.14086,  15.62490,   0.75313,  -0.03817,   0.08014,  25.00000,   0.00000,2160.49998, 140.37779,  -5.36781,   2.00000,68102.90086,   0.00000
   1.00000,  16.12742,  15.61986,   0.75528,  -0.02578,   0.08447,  25.00000,   0.00000,2164.64305, 141.22613,  -5.37406,   2.00000,68113.97315,   0.01562
   1.00000,  16.13145,  15.63072,   0.75746,  -0.02991,   0.07890,  25.00000,   0.00000,2176.61549, 142.05350,  -5.38075,   2.00000,68131.25200,   0.00000
   1.00000,  16.15768,  15.59160,   0.74363,  -0.05961,   0.09136,  25.00000,   0.00000,2112.97168, 138.01231,  -5.34938,   2.00000,68166.49832,   0.00000
   1.00000,  16.14667,  15.62763,   0.75252,  -0.04574,   0.07949,  25.00000,   0.00000,2157.73976, 140.83521,  -5.37135,   2.00000,68114.54267,   0.00000
   1.00000,  16.14637,  15.59803,   0.74630,  -0.04180,   0.09185,  25.00000,   0.00000,2126.06333, 139.23168,  -5.35894,   2.00000,68112.58064,   0.00000
   1.00000,  16.14140,  15.60325,   0.75022,  -0.03979,   0.09129,  25.00000,   0.00000,2139.49565, 138.95354,  -5.35669,   2.00000,68148.61348,   0.00000
   1.00000,  16.13140,  15.62315,   0.75441,  -0.02763,   0.08384,  25.00000,   0.00000,2165.00846, 140.19431,  -5.36614,   2.00000,68103.53310,   0.00000
   1.00000,  16.14975,  15.60074,   0.74659,  -0.04749,   0.08982,  25.00000,   0.00000,2129.55668, 138.86640,  -5.35587,   2.00000,68182.35080,   0.00000
   1.00000,  16.12159,  15.63611,   0.75918,  -0.01892,   0.07735,  25.00000,   0.00000,2187.74062, 142.27826,  -5.38239,   2.00000,68152.27586,   0.00000
   1.00000,  16.12829,  15.60694,   0.75141,  -0.02366,   0.09142,  25.00000,   0.00000,2145.17270, 139.50143,  -5.36102,   2.00000,68060.65957,   0.00000
   1.00000,  16.15529,  15.58649,   0.74318,  -0.05778,   0.09458,  25.00000,   0.00000,2103.37449, 137.02653,  -5.34148,   1.98438,68109.27073,   0.00000
   1.00000,  16.15428,  15.59835,   0.74563,  -0.05407,   0.09007,  25.00000,   0.00000,2121.09395, 137.74093,  -5.34710,   2.00000,68159.00888,   0.00000
   1.00000,  16.12892,  15.60829,   0.75088,  -0.02466,   0.08964,  25.00000,   0.00000,2147.56379, 140.31171,  -5.36721,   2.00000,68135.57551,   0.00000
